Date,*ST盈方000670.SZ,*ST德豪002005.SZ,紫光国微002049.SZ,苏州固锝002079.SZ,中环股份002129.SZ,通富微电002156.SZ,纳思达002180.SZ,华天科技002185.SZ,拓日新能002218.SZ,北方华创002371.SZ,国星光电002449.SZ,协鑫集成002506.SZ,爱康科技002610.SZ,亚玛顿002623.SZ,万润科技002654.SZ,木林森002745.SZ,天龙光电300029.SZ,台基股份300046.SZ,欧比特300053.SZ,国民技术300077.SZ,易成新能300080.SZ,乾照光电300102.SZ,向日葵300111.SZ,东方日升300118.SZ,晓程科技300139.SZ,东软载波300183.SZ,北京君正300223.SZ,瑞丰光电300241.SZ,长方集团300301.SZ,聚飞光电300303.SZ,晶盛机电300316.SZ,华灿光电300323.SZ,中颖电子300327.SZ,南大光电300346.SZ,扬杰科技300373.SZ,艾比森300389.SZ,中来股份300393.SZ,耐威科技300456.SZ,全志科技300458.SZ,富瀚微300613.SZ,捷捷微电300623.SZ,圣邦股份300661.SZ,富满电子300671.SZ,国科微300672.SZ,聚灿光电300708.SZ,捷佳伟创300724.SZ,航天机电600151.SH,上海贝岭600171.SH,华微电子600360.SH,*ST海润600401.SH,士兰微600460.SH,亿晶光电600537.SH,长电科技600584.SH,太极实业600667.SH,三安光电600703.SH,隆基股份601012.SH,京运通601908.SH,晶方科技603005.SH,芯能科技603105.SH,汇顶科技603160.SH,金辰股份603396.SH,韦尔股份603501.SH,福斯特603806.SH,兆易创新603986.SH
2018-06-29,337796986.0000,0.0000,1668324015.0000,56885771.0000,528597856.0000,159701132.0000,121094700.0000,217719176.0000,109789739.0000,1148943858.0000,53337496.0000,109577270.0000,0.0000,14485667.0000,17953045.0000,392542784.0000,12401492.0000,100950423.0000,112030913.0000,789699676.0000,40334873.0000,68849419.0000,0.0000,0.0000,296153353.0000,55140544.0000,135926827.0000,31748217.0000,7341983.0000,58901040.0000,483590484.0000,135361335.0000,135453768.0000,29080121.0000,334481325.0000,10036132.0000,8537888.0000,71080024.0000,109557802.0000,98752508.0000,170340798.0000,96422303.0000,158809269.0000,94276513.0000,91235844.0000,0.0000,56930806.0000,215146109.0000,129861860.0000,0.0000,626848542.0000,19683442.0000,319265867.0000,195421840.0000,827491438.0000,295767966.0000,56682063.0000,78979244.0000,0.0000,98428095.0000,36252034.0000,0.0000,12007060.0000,915404160.0000
2018-07-02,259122045.0000,8281000.0000,1498903470.0000,48804324.0000,519274123.0000,163784021.0000,94274564.0000,154641662.0000,153945545.0000,1144338047.0000,51123560.0000,85379149.0000,0.0000,11935374.0000,21942621.0000,257905631.0000,10318538.0000,84188408.0000,119206142.0000,688667454.0000,35893196.0000,50226179.0000,0.0000,0.0000,1535511853.0000,67098632.0000,118076860.0000,66060628.0000,4464941.0000,36152744.0000,399975271.0000,214692085.0000,92549729.0000,35945099.0000,290481491.0000,15729770.0000,2114536.0000,84006454.0000,71679800.0000,91447600.0000,133349258.0000,66804932.0000,105659658.0000,252541645.0000,79751527.0000,0.0000,50692409.0000,175902325.0000,108372352.0000,0.0000,509219740.0000,13230398.0000,289992328.0000,143647310.0000,604405675.0000,404759743.0000,64903506.0000,73866937.0000,0.0000,112906327.0000,32055271.0000,0.0000,15654696.0000,732804087.0000
2018-07-03,303999831.0000,6149260.0000,2113159309.0000,80262299.0000,476299847.0000,208161717.0000,146449006.0000,233075077.0000,84529907.0000,1705628519.0000,70993371.0000,89433985.0000,0.0000,11144162.0000,24704002.0000,268156885.0000,8644595.0000,131267048.0000,138367429.0000,828022638.0000,21504243.0000,65571557.0000,0.0000,0.0000,1315063533.0000,89151107.0000,172383758.0000,56925766.0000,6463037.0000,28308590.0000,513144603.0000,187017715.0000,144770136.0000,71829479.0000,343067053.0000,8286619.0000,289119410.0000,124428968.0000,116319259.0000,124110609.0000,258406262.0000,119785786.0000,174283630.0000,246777770.0000,106349368.0000,0.0000,55435163.0000,301577293.0000,174026332.0000,0.0000,925102980.0000,13362113.0000,396688126.0000,245737350.0000,769803094.0000,243300899.0000,31181027.0000,93750688.0000,0.0000,168228131.0000,43194449.0000,0.0000,21655991.0000,1051761117.0000
2018-07-04,167057950.0000,170603274.0000,1450324865.0000,57552521.0000,484339565.0000,181696701.0000,125012579.0000,193265234.0000,49043767.0000,1216816979.0000,44434453.0000,68876987.0000,0.0000,10944437.0000,20731112.0000,325075996.0000,7802691.0000,97282640.0000,105539035.0000,604838179.0000,15504063.0000,44053460.0000,0.0000,0.0000,944526225.0000,67667632.0000,127095111.0000,48406267.0000,6524327.0000,24754680.0000,352557934.0000,128624240.0000,102296203.0000,59372486.0000,274828005.0000,21118418.0000,158403374.0000,124317409.0000,85521982.0000,98934422.0000,331405045.0000,121637268.0000,128792302.0000,441206641.0000,85517050.0000,0.0000,31063612.0000,211807873.0000,158555353.0000,0.0000,595036876.0000,11042222.0000,313840092.0000,298630905.0000,544798424.0000,277601139.0000,22534735.0000,168168337.0000,0.0000,117643540.0000,34060095.0000,0.0000,12551442.0000,833271376.0000
2018-07-05,137265975.0000,65827073.0000,1347836777.0000,45368086.0000,426106085.0000,142685782.0000,85418775.0000,149429986.0000,49414788.0000,1015708560.0000,108264978.0000,114689090.0000,0.0000,6999625.0000,15033316.0000,142959707.0000,9341826.0000,74497649.0000,84690267.0000,518504899.0000,17910057.0000,50688027.0000,0.0000,0.0000,708424694.0000,39120609.0000,95931567.0000,43184307.0000,10296447.0000,29786185.0000,341654619.0000,115106796.0000,84903900.0000,36692704.0000,222271395.0000,20760044.0000,179183257.0000,164655053.0000,65107754.0000,61341908.0000,197583959.0000,200890124.0000,77191577.0000,271492991.0000,62459311.0000,0.0000,34501069.0000,164109786.0000,132516683.0000,0.0000,423069184.0000,14062128.0000,274038702.0000,178433661.0000,632842198.0000,442516495.0000,20602168.0000,80647237.0000,0.0000,88872862.0000,22608254.0000,0.0000,23966383.0000,870967254.0000
2018-07-06,188677199.0000,58094422.0000,1854430251.0000,73437529.0000,461819043.0000,166653963.0000,138718652.0000,236069756.0000,65907223.0000,1942956915.0000,96842981.0000,141408243.0000,0.0000,10049200.0000,24530860.0000,253830882.0000,10058143.0000,116791594.0000,131007120.0000,676986992.0000,42044987.0000,42590990.0000,0.0000,0.0000,632965149.0000,57461701.0000,144313697.0000,53370538.0000,7686187.0000,23591021.0000,401377694.0000,301501039.0000,106386752.0000,50667238.0000,300670878.0000,23937462.0000,140548976.0000,182382121.0000,83225871.0000,86465390.0000,251642701.0000,129560632.0000,269774539.0000,332981952.0000,107739003.0000,0.0000,36554718.0000,225653323.0000,441750313.0000,0.0000,650039607.0000,22636090.0000,355777401.0000,303501331.0000,855923219.0000,289698386.0000,21797686.0000,90923712.0000,0.0000,111996328.0000,27308754.0000,0.0000,13724674.0000,927359680.0000
2018-07-09,90369548.0000,35661928.0000,1273635173.0000,55523541.0000,330782725.0000,102906500.0000,125008300.0000,219403527.0000,79913475.0000,1391927950.0000,110097812.0000,85535930.0000,0.0000,8248589.0000,15355632.0000,239748552.0000,6611891.0000,86702543.0000,110937420.0000,459955661.0000,18773202.0000,33255675.0000,0.0000,0.0000,614553208.0000,49031931.0000,109286652.0000,39898902.0000,4150519.0000,17741315.0000,278253216.0000,283108686.0000,74239990.0000,37540924.0000,344790271.0000,53838869.0000,93698157.0000,165060890.0000,63808350.0000,60656020.0000,177483845.0000,63925612.0000,236650381.0000,235879277.0000,79152134.0000,0.0000,41592334.0000,173633754.0000,448382293.0000,0.0000,497749305.0000,13746715.0000,245909965.0000,173880760.0000,795608191.0000,365135810.0000,18080665.0000,67322444.0000,308096.0000,65555650.0000,30980847.0000,0.0000,12874347.0000,618412973.0000
2018-07-10,76119460.0000,74816371.0000,844049806.0000,59634891.0000,304825513.0000,89703846.0000,127160003.0000,123815282.0000,119776100.0000,996409218.0000,120221842.0000,116351740.0000,0.0000,12163555.0000,18998089.0000,155030064.0000,6266459.0000,72135108.0000,103324576.0000,399668144.0000,21325570.0000,39464039.0000,0.0000,0.0000,612828373.0000,36877172.0000,134698075.0000,44963559.0000,11552292.0000,22377055.0000,317349239.0000,127096722.0000,59787334.0000,24559034.0000,261617551.0000,65163124.0000,70150187.0000,140530362.0000,23165928.0000,52236534.0000,163390492.0000,49899468.0000,150030165.0000,181187259.0000,61405537.0000,0.0000,29418755.0000,135566482.0000,225808556.0000,0.0000,405013212.0000,10878938.0000,233897674.0000,173845621.0000,430757207.0000,434261048.0000,13160763.0000,53298014.0000,93444.0000,48311535.0000,37211799.0000,0.0000,12429899.0000,642688827.0000
2018-07-11,262387895.0000,40731394.0000,1384484213.0000,56372039.0000,356027624.0000,135215531.0000,81910619.0000,190911694.0000,63575515.0000,1232723217.0000,105048305.0000,77004654.0000,0.0000,12648917.0000,26004008.0000,168752165.0000,6234119.0000,96674211.0000,138788356.0000,701057281.0000,17206113.0000,39360274.0000,0.0000,0.0000,799850193.0000,59483380.0000,111334552.0000,37839285.0000,5529364.0000,22510589.0000,314475727.0000,133103121.0000,143726021.0000,38220601.0000,270045086.0000,52204840.0000,152575515.0000,132718616.0000,208390982.0000,97782738.0000,163876774.0000,77440521.0000,114023745.0000,248459820.0000,77349049.0000,0.0000,36334749.0000,192156922.0000,406700789.0000,0.0000,544326380.0000,14656457.0000,335284609.0000,245950689.0000,539857298.0000,325707022.0000,21679510.0000,73732334.0000,331299.0000,72427403.0000,39669416.0000,0.0000,13771384.0000,618637527.0000
2018-07-12,219216363.0000,39268876.0000,1932146213.0000,64576710.0000,494303505.0000,268311909.0000,182053660.0000,275765276.0000,62940675.0000,1472585722.0000,115273081.0000,129002431.0000,0.0000,14826738.0000,22098588.0000,505292796.0000,7266372.0000,85543464.0000,154652775.0000,430987127.0000,28180189.0000,42711021.0000,0.0000,0.0000,1080125751.0000,84494510.0000,397331869.0000,44836183.0000,4754409.0000,25929204.0000,689853666.0000,177106344.0000,173918448.0000,42769352.0000,406338093.0000,60298306.0000,94566336.0000,164279612.0000,609037800.0000,123710846.0000,261563696.0000,131139878.0000,187833331.0000,272151442.0000,113798338.0000,0.0000,28443785.0000,265454348.0000,333377006.0000,0.0000,580592666.0000,14274625.0000,441662761.0000,210385475.0000,1104409340.0000,408133713.0000,29297440.0000,81742512.0000,822518.0000,112033483.0000,53854720.0000,0.0000,18834149.0000,1169092943.0000
2018-07-13,118016570.0000,25565761.0000,1289170508.0000,39041608.0000,305557430.0000,146747917.0000,86599798.0000,148108730.0000,64313718.0000,940025891.0000,87753622.0000,83301455.0000,0.0000,11931803.0000,21206582.0000,635738107.0000,5631982.0000,343526439.0000,97675446.0000,430281253.0000,23035474.0000,56330975.0000,0.0000,0.0000,681105068.0000,124566090.0000,327927773.0000,54536974.0000,4951684.0000,23242026.0000,673928455.0000,119558646.0000,99455558.0000,24458484.0000,293590194.0000,61610347.0000,73789370.0000,175525435.0000,589563208.0000,95575914.0000,174586136.0000,98922661.0000,237534601.0000,183655167.0000,68532335.0000,0.0000,22536921.0000,205653357.0000,223605110.0000,0.0000,329099658.0000,11496623.0000,356933295.0000,119816615.0000,660299539.0000,367853299.0000,10568071.0000,70415568.0000,1386976.0000,69464620.0000,52516024.0000,0.0000,10402394.0000,1278369270.0000
2018-07-16,79448508.0000,16017630.0000,1248905441.0000,46962119.0000,689442188.0000,174631852.0000,183689255.0000,157252280.0000,47777881.0000,906158989.0000,97210927.0000,65191509.0000,0.0000,11801572.0000,44875892.0000,724099769.0000,5904904.0000,264392230.0000,113421969.0000,284704866.0000,127618600.0000,34255525.0000,0.0000,0.0000,511335538.0000,141668588.0000,236835488.0000,46017330.0000,4369474.0000,22594979.0000,633580303.0000,212577289.0000,94685744.0000,44358305.0000,311337684.0000,50140193.0000,58436608.0000,484960568.0000,436950341.0000,111413485.0000,159292839.0000,78403744.0000,220624748.0000,171206132.0000,90659637.0000,0.0000,22216965.0000,229343302.0000,136840065.0000,0.0000,472602155.0000,9756022.0000,324562162.0000,179889239.0000,494233675.0000,263748999.0000,24456762.0000,69318306.0000,1472468.0000,55861604.0000,40642095.0000,0.0000,8925957.0000,819850099.0000
2018-07-17,79792468.0000,28455147.0000,1570880603.0000,54556747.0000,405677190.0000,141520717.0000,87173012.0000,157120480.0000,37131970.0000,812988898.0000,78136511.0000,44521373.0000,0.0000,7704023.0000,29053053.0000,488525598.0000,9151563.0000,360124641.0000,93771791.0000,256661051.0000,72069029.0000,39559986.0000,0.0000,0.0000,315065621.0000,241085440.0000,204028548.0000,27098584.0000,8081655.0000,17395360.0000,435287223.0000,106202935.0000,77710378.0000,35938220.0000,270971758.0000,29497437.0000,73853044.0000,351598228.0000,471188300.0000,85095549.0000,149703517.0000,109474851.0000,161067740.0000,183547298.0000,49886363.0000,0.0000,22638877.0000,175265278.0000,161482821.0000,0.0000,399998095.0000,9389174.0000,346877683.0000,273575807.0000,659931312.0000,519204365.0000,20221077.0000,48148521.0000,2849183.0000,57527573.0000,30056888.0000,0.0000,10192778.0000,941998967.0000
2018-07-18,71087860.0000,28953795.0000,1372153775.0000,97554158.0000,411974378.0000,172179975.0000,75600232.0000,200722687.0000,46196069.0000,848181574.0000,122132553.0000,46294686.0000,0.0000,7414440.0000,38704357.0000,897347250.0000,7671635.0000,473496142.0000,107452176.0000,211076788.0000,50314722.0000,37533287.0000,0.0000,0.0000,341289782.0000,142680227.0000,186728115.0000,28729378.0000,9308453.0000,25797860.0000,360559785.0000,99086930.0000,65081802.0000,40934421.0000,322661055.0000,69687478.0000,71251766.0000,253602910.0000,310234057.0000,71091795.0000,164115151.0000,53205724.0000,132686546.0000,168727611.0000,49743675.0000,0.0000,37227354.0000,169742854.0000,229408435.0000,0.0000,416637718.0000,13147951.0000,356498279.0000,245871347.0000,1062358996.0000,383087294.0000,14610812.0000,66829221.0000,2450973.0000,49163967.0000,25072000.0000,0.0000,12421983.0000,905195162.0000
2018-07-19,82057214.0000,32429413.0000,960522259.0000,56814348.0000,317145889.0000,107802907.0000,179299477.0000,140038484.0000,38264870.0000,767402410.0000,110195984.0000,43174472.0000,0.0000,7775353.0000,31494762.0000,582764569.0000,6301717.0000,298166948.0000,84686562.0000,332681437.0000,31221758.0000,38466601.0000,0.0000,0.0000,397799424.0000,113261483.0000,125827955.0000,27327219.0000,7952447.0000,26560163.0000,370543241.0000,85488675.0000,72639188.0000,33819849.0000,159489166.0000,71407857.0000,56227975.0000,156396683.0000,223696882.0000,74598275.0000,127124320.0000,67561020.0000,128554769.0000,140936173.0000,55640048.0000,0.0000,24801677.0000,126969163.0000,170223821.0000,0.0000,231670958.0000,10234837.0000,217755057.0000,155479032.0000,664588160.0000,424763568.0000,15125208.0000,54326554.0000,8157215.0000,60092908.0000,22584564.0000,0.0000,9121797.0000,609142483.0000
2018-07-20,71353065.0000,17580364.0000,1112821622.0000,48331150.0000,507789258.0000,152088018.0000,92369528.0000,161831256.0000,24801215.0000,859245402.0000,107038442.0000,66683042.0000,0.0000,7416308.0000,67118559.0000,974769578.0000,4831422.0000,206582640.0000,79950729.0000,242526160.0000,25553488.0000,29662783.0000,0.0000,0.0000,313530074.0000,94193010.0000,180707686.0000,52421720.0000,12812764.0000,22609822.0000,404383030.0000,84815798.0000,75371305.0000,30357356.0000,343519561.0000,26143115.0000,52886989.0000,154315378.0000,275907302.0000,52858002.0000,240696136.0000,48988978.0000,112246099.0000,91719595.0000,43637106.0000,0.0000,41892012.0000,130344842.0000,115987982.0000,0.0000,267060500.0000,8460905.0000,323353921.0000,149823217.0000,618587210.0000,416502321.0000,13592608.0000,39576458.0000,17528284.0000,73540045.0000,18375111.0000,0.0000,11978358.0000,728104736.0000
2018-07-23,279652768.0000,20042783.0000,1309844260.0000,57938599.0000,419769979.0000,219324096.0000,87959919.0000,154239740.0000,25444236.0000,1134943445.0000,130617593.0000,51637626.0000,0.0000,7861356.0000,36501602.0000,419143834.0000,5726038.0000,189876538.0000,202549657.0000,223257228.0000,22105153.0000,38309457.0000,0.0000,0.0000,251467588.0000,87759870.0000,168334483.0000,40772071.0000,20017999.0000,22364112.0000,477136528.0000,129004352.0000,145628216.0000,44970150.0000,379620110.0000,34675039.0000,50147209.0000,206687877.0000,248707224.0000,71020885.0000,285435006.0000,93653937.0000,123848176.0000,122709262.0000,42085738.0000,0.0000,70669417.0000,169851163.0000,183947271.0000,0.0000,439301080.0000,14801971.0000,406060369.0000,176805589.0000,744650072.0000,313357286.0000,17032412.0000,57991231.0000,11719929.0000,93649675.0000,16763169.0000,0.0000,15323874.0000,1140732749.0000
2018-07-24,220050026.0000,43609992.0000,1400720665.0000,78680447.0000,481253850.0000,273078380.0000,61530172.0000,196349729.0000,66847214.0000,840748463.0000,135561208.0000,45602851.0000,0.0000,13078143.0000,34371448.0000,419928375.0000,12497643.0000,169767208.0000,217278010.0000,224026465.0000,41996666.0000,48419472.0000,0.0000,0.0000,516932515.0000,97988973.0000,221678108.0000,53271425.0000,16054859.0000,25727468.0000,434428110.0000,96321617.0000,136557438.0000,41444840.0000,252878385.0000,33406244.0000,48485160.0000,186448664.0000,317654730.0000,74227953.0000,246056523.0000,36390607.0000,212444948.0000,125220104.0000,61766183.0000,0.0000,104257477.0000,223626051.0000,305846079.0000,0.0000,868206426.0000,16079366.0000,305965371.0000,286126445.0000,944663001.0000,902071132.0000,37091977.0000,60845424.0000,5119307.0000,138249953.0000,27112399.0000,0.0000,20288332.0000,882349536.0000
2018-07-25,239203019.0000,29500569.0000,2105911004.0000,85433824.0000,440427316.0000,231695980.0000,82103770.0000,196423658.0000,40772219.0000,829346148.0000,100130765.0000,70251702.0000,0.0000,8220841.0000,24275520.0000,435431573.0000,8984343.0000,225217560.0000,163199299.0000,209847685.0000,36617698.0000,45143154.0000,0.0000,0.0000,395208776.0000,79032647.0000,190729841.0000,43901840.0000,18550685.0000,24825860.0000,439776814.0000,65960579.0000,93484574.0000,41314390.0000,445867326.0000,23475645.0000,55265332.0000,175485122.0000,240023539.0000,86044014.0000,369893076.0000,82803761.0000,353279163.0000,208569368.0000,85748580.0000,0.0000,71993251.0000,247771797.0000,421427282.0000,0.0000,1411858623.0000,12576002.0000,306541562.0000,366993968.0000,584971667.0000,529088207.0000,20716795.0000,77464155.0000,9779333.0000,277446550.0000,22113417.0000,0.0000,12670242.0000,604581205.0000
2018-07-26,127618967.0000,59263823.0000,1266438313.0000,47519057.0000,283012391.0000,238585352.0000,68430152.0000,141594823.0000,80161511.0000,667183543.0000,63834062.0000,33191796.0000,0.0000,12691504.0000,19834130.0000,373257893.0000,13349847.0000,212258841.0000,106532454.0000,193900391.0000,43138227.0000,47463693.0000,0.0000,0.0000,401098585.0000,82515618.0000,158441371.0000,56918597.0000,26549702.0000,61155427.0000,363048595.0000,90127031.0000,89353567.0000,33611588.0000,362311006.0000,16917791.0000,81818546.0000,149060021.0000,210537464.0000,98687447.0000,205147540.0000,52987328.0000,224269411.0000,127318479.0000,112886961.0000,0.0000,88322180.0000,165927473.0000,225283695.0000,0.0000,832865171.0000,29101095.0000,296660899.0000,198596475.0000,557825117.0000,419196418.0000,18894595.0000,84313308.0000,94596274.0000,220756377.0000,19890499.0000,0.0000,24984090.0000,1044577496.0000
2018-07-27,96482183.0000,91469713.0000,610520927.0000,42472332.0000,218088144.0000,94127716.0000,104435343.0000,87935593.0000,58094118.0000,603462847.0000,61881506.0000,60190739.0000,0.0000,7264862.0000,13668667.0000,142047063.0000,8809760.0000,119837929.0000,81485313.0000,115476822.0000,36432374.0000,40701082.0000,0.0000,0.0000,198026296.0000,36759178.0000,92007221.0000,55094552.0000,15116154.0000,30664439.0000,244739050.0000,80453222.0000,52127418.0000,18550388.0000,225770184.0000,24837863.0000,141861093.0000,295132554.0000,113955317.0000,35768839.0000,157409284.0000,114795658.0000,85846896.0000,78908008.0000,82853126.0000,0.0000,69631468.0000,89693958.0000,138000541.0000,0.0000,541390081.0000,14547611.0000,184309096.0000,137602182.0000,353122744.0000,524812282.0000,21965638.0000,64967958.0000,552461039.0000,107272774.0000,14111641.0000,0.0000,13929533.0000,405515605.0000
2018-07-30,64164579.0000,40864604.0000,953422126.0000,41800497.0000,264374233.0000,145931931.0000,77094625.0000,125186960.0000,41631246.0000,576043305.0000,84061285.0000,64799745.0000,0.0000,28246708.0000,28974231.0000,139370196.0000,9379834.0000,105981262.0000,93085816.0000,144982156.0000,30656686.0000,46405907.0000,0.0000,0.0000,203706237.0000,42261189.0000,115768615.0000,69240762.0000,13282540.0000,31113243.0000,313289278.0000,58166913.0000,97139113.0000,23028576.0000,156579364.0000,15311876.0000,99832390.0000,198136034.0000,122726141.0000,52434850.0000,166093050.0000,121116272.0000,91481512.0000,63151806.0000,44260084.0000,0.0000,55118317.0000,123160624.0000,128171349.0000,0.0000,590144714.0000,13322576.0000,195501481.0000,143411329.0000,737213658.0000,465905120.0000,30575692.0000,42422722.0000,1764782309.0000,139370014.0000,15655185.0000,0.0000,12523664.0000,526612135.0000
2018-07-31,47215884.0000,24620817.0000,738710049.0000,27055586.0000,193358047.0000,91546853.0000,58033152.0000,65374418.0000,15019212.0000,525942988.0000,65615103.0000,72115524.0000,0.0000,24941038.0000,16751202.0000,470827926.0000,21815341.0000,126885239.0000,62712757.0000,89031349.0000,24748576.0000,69166192.0000,0.0000,0.0000,174231945.0000,28383875.0000,82571210.0000,21375322.0000,16622468.0000,11668522.0000,233754351.0000,66118808.0000,53422180.0000,37981207.0000,134301379.0000,17753077.0000,47701538.0000,125158963.0000,116961496.0000,54983666.0000,99107458.0000,44321019.0000,53534965.0000,91582995.0000,43411181.0000,0.0000,34679990.0000,74473482.0000,176367924.0000,0.0000,631264435.0000,7872260.0000,131244995.0000,109668318.0000,349835438.0000,284568699.0000,22839288.0000,31877320.0000,1103773320.0000,92677579.0000,9386318.0000,0.0000,18631921.0000,345519975.0000
2018-08-01,71092216.0000,46417921.0000,779269424.0000,39271474.0000,346059998.0000,82840419.0000,51853287.0000,100307880.0000,27245426.0000,745230622.0000,105671875.0000,59483094.0000,0.0000,11022819.0000,15709403.0000,380212548.0000,14304382.0000,486579188.0000,100158872.0000,122609667.0000,56180321.0000,36825568.0000,0.0000,0.0000,146345795.0000,34077314.0000,87340794.0000,26685761.0000,10769825.0000,55837339.0000,345807962.0000,55344653.0000,70386809.0000,22074568.0000,200062474.0000,13825382.0000,31977176.0000,131810625.0000,127706065.0000,40118177.0000,120626648.0000,44830181.0000,84634381.0000,61103474.0000,50057583.0000,0.0000,46585436.0000,105488458.0000,134184497.0000,0.0000,475589642.0000,8419623.0000,230180585.0000,163415520.0000,594582166.0000,237356119.0000,27272237.0000,41597783.0000,1028048341.0000,156896138.0000,13492733.0000,0.0000,29494443.0000,1033306325.0000
2018-08-02,81457648.0000,32643745.0000,784980446.0000,39956907.0000,422592855.0000,118138085.0000,77680054.0000,155753115.0000,37729368.0000,752928332.0000,91560556.0000,66156958.0000,0.0000,14964745.0000,23781814.0000,270417684.0000,11746220.0000,350560958.0000,141692614.0000,187557127.0000,32669305.0000,57544185.0000,0.0000,0.0000,369782127.0000,48988337.0000,93579397.0000,46000196.0000,9165804.0000,32170166.0000,273645242.0000,67733577.0000,82171727.0000,26239197.0000,262007098.0000,18541503.0000,52113663.0000,195086643.0000,157836655.0000,65763293.0000,134342929.0000,63952093.0000,107275191.0000,73589404.0000,50236116.0000,0.0000,59324070.0000,135183104.0000,132446937.0000,0.0000,414697678.0000,12737171.0000,229971833.0000,180471368.0000,744843301.0000,254332520.0000,30859429.0000,41944967.0000,1260732089.0000,102740619.0000,19808311.0000,0.0000,32682145.0000,818902308.0000
2018-08-03,43082225.0000,22806853.0000,632186524.0000,18112228.0000,213360966.0000,86021864.0000,58725844.0000,77424841.0000,18367443.0000,542763297.0000,53374105.0000,94987628.0000,0.0000,5546048.0000,12231143.0000,252615107.0000,6333891.0000,161416311.0000,85326860.0000,116954982.0000,12192151.0000,235574077.0000,0.0000,0.0000,258598818.0000,29072289.0000,66064552.0000,36332952.0000,7102409.0000,28038174.0000,259987072.0000,55316151.0000,49977968.0000,11111504.0000,202069836.0000,13072181.0000,27377063.0000,124746561.0000,129551380.0000,52141666.0000,81351972.0000,39715505.0000,63187552.0000,48014064.0000,34269339.0000,0.0000,30092025.0000,67044412.0000,68097256.0000,0.0000,287441402.0000,8582877.0000,135598876.0000,124750010.0000,670879638.0000,261069621.0000,19849981.0000,20683021.0000,961972864.0000,71898925.0000,8209574.0000,0.0000,23312495.0000,884803238.0000
2018-08-06,42230076.0000,23529644.0000,579983391.0000,18242999.0000,416158337.0000,63928332.0000,64706133.0000,90976432.0000,15839753.0000,491710060.0000,43310181.0000,40399029.0000,0.0000,5331687.0000,14534203.0000,213095446.0000,6174208.0000,178592856.0000,62929151.0000,107300907.0000,23186975.0000,242972324.0000,0.0000,0.0000,155856501.0000,22812220.0000,83103649.0000,31392812.0000,7177137.0000,50190347.0000,226041427.0000,59173505.0000,59625006.0000,13619544.0000,170986377.0000,14139861.0000,32942792.0000,113197796.0000,96668719.0000,30514281.0000,75901067.0000,89717584.0000,59896233.0000,46093735.0000,49234019.0000,0.0000,26904756.0000,70029973.0000,63191730.0000,0.0000,276852353.0000,8702348.0000,163825018.0000,96466023.0000,495806387.0000,775579073.0000,20250154.0000,37661122.0000,739260119.0000,67077148.0000,12993220.0000,0.0000,31360927.0000,470946170.0000
2018-08-07,46702501.0000,29009665.0000,780991907.0000,28176236.0000,286418737.0000,106412223.0000,55059541.0000,131130798.0000,18799959.0000,669400944.0000,63037443.0000,53622588.0000,0.0000,7203253.0000,18408268.0000,303691594.0000,6386661.0000,209917640.0000,71801230.0000,123807544.0000,22390193.0000,146054320.0000,0.0000,3283830.0000,169865692.0000,38211723.0000,91948986.0000,45924077.0000,4778979.0000,41242563.0000,215429984.0000,61306426.0000,87587027.0000,15398626.0000,166341423.0000,15397543.0000,54004170.0000,174765842.0000,127218931.0000,32978127.0000,103391587.0000,49680555.0000,65070181.0000,52213541.0000,59443523.0000,0.0000,29558682.0000,105772157.0000,96391959.0000,0.0000,301935823.0000,10603782.0000,232903382.0000,147450291.0000,524351828.0000,290611761.0000,20017635.0000,30948278.0000,684722760.0000,52899938.0000,15899468.0000,0.0000,27690203.0000,609125432.0000
2018-08-08,59749467.0000,22544585.0000,663692878.0000,28215963.0000,245388190.0000,87831534.0000,87869587.0000,94273429.0000,22295165.0000,648489694.0000,44726918.0000,58539120.0000,0.0000,7561832.0000,12537212.0000,127205591.0000,6449831.0000,149577962.0000,65299716.0000,136488397.0000,41509559.0000,89215915.0000,0.0000,4866471.0000,174007684.0000,27134147.0000,68461561.0000,35767648.0000,6650579.0000,36655077.0000,202440383.0000,69306715.0000,60458037.0000,11566423.0000,131754354.0000,14847399.0000,33695699.0000,141475395.0000,132769475.0000,35056942.0000,100830754.0000,64184776.0000,63208106.0000,56588430.0000,53923116.0000,0.0000,31741116.0000,82623382.0000,104542332.0000,0.0000,280637829.0000,11732584.0000,174265375.0000,151384362.0000,410339015.0000,284601169.0000,20182992.0000,24741464.0000,732642792.0000,56522697.0000,16174941.0000,0.0000,48191442.0000,501509400.0000
